Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:29:48.788;0.00s;23;2025-11-10 07:29:48.788;--
arrival;10/11/2025, 07:29:50.723;0.00s;24;2025-11-10 07:29:50.723;--
arrival;10/11/2025, 07:29:51.506;0.00s;25;2025-11-10 07:29:51.506;--
arrival;10/11/2025, 07:30:22.130;0.00s;26;2025-11-10 07:30:22.130;--
arrival;10/11/2025, 07:30:22.911;0.00s;27;2025-11-10 07:30:22.911;--
arrival;10/11/2025, 07:30:30.290;0.00s;28;2025-11-10 07:30:30.290;--
arrival;10/11/2025, 07:30:30.692;0.00s;29;2025-11-10 07:30:30.692;--
arrival;10/11/2025, 07:30:40.772;0.00s;30;2025-11-10 07:30:40.772;--
arrival;10/11/2025, 07:30:41.642;0.00s;31;2025-11-10 07:30:41.642;--
arrival;10/11/2025, 07:31:29.611;0.00s;32;2025-11-10 07:31:29.611;--
arrival;10/11/2025, 07:31:31.174;0.00s;33;2025-11-10 07:31:31.174;--
arrival;10/11/2025, 07:31:32.104;0.00s;34;2025-11-10 07:31:32.104;--
arrival;10/11/2025, 07:31:37.286;0.00s;35;2025-11-10 07:31:37.286;--
arrival;10/11/2025, 07:31:38.649;0.00s;36;2025-11-10 07:31:38.649;--
arrival;10/11/2025, 07:31:43.373;0.00s;37;2025-11-10 07:31:43.373;--
arrival;10/11/2025, 07:31:45.895;0.00s;38;2025-11-10 07:31:45.895;--
arrival;10/11/2025, 07:31:53.475;0.00s;39;2025-11-10 07:31:53.475;--
arrival;10/11/2025, 07:31:54.297;0.00s;40;2025-11-10 07:31:54.297;--
arrival;10/11/2025, 07:31:55.103;0.00s;41;2025-11-10 07:31:55.103;--
arrival;10/11/2025, 07:31:56.119;0.00s;42;2025-11-10 07:31:56.119;--
arrival;10/11/2025, 07:32:00.673;0.00s;43;2025-11-10 07:32:00.673;--
arrival;10/11/2025, 07:32:33.091;0.00s;44;2025-11-10 07:32:33.091;--
arrival;10/11/2025, 07:32:33.790;0.00s;45;2025-11-10 07:32:33.790;--
arrival;10/11/2025, 07:32:34.444;0.00s;46;2025-11-10 07:32:34.444;--
arrival;10/11/2025, 07:32:35.296;0.00s;47;2025-11-10 07:32:35.296;--
arrival;10/11/2025, 07:32:58.451;0.00s;48;2025-11-10 07:32:58.451;--
arrival;10/11/2025, 07:33:22.645;0.00s;49;2025-11-10 07:33:22.645;--
arrival;10/11/2025, 07:33:29.440;0.00s;50;2025-11-10 07:33:29.440;--
arrival;10/11/2025, 07:33:36.503;0.00s;51;2025-11-10 07:33:36.503;--
arrival;10/11/2025, 07:33:37.005;0.00s;52;2025-11-10 07:33:37.005;--
arrival;10/11/2025, 07:33:46.202;0.00s;53;2025-11-10 07:33:46.202;--
arrival;10/11/2025, 07:33:47.494;0.00s;54;2025-11-10 07:33:47.494;--
