Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:39:30.427;0.00s;93;10/11/2025, 07:39:30.427;--
arrival;10/11/2025, 07:39:44.960;0.00s;94;10/11/2025, 07:39:44.960;--
arrival;10/11/2025, 07:40:02.367;0.00s;95;10/11/2025, 07:40:02.367;--
arrival;10/11/2025, 07:40:07.088;0.00s;96;10/11/2025, 07:40:07.088;--
arrival;10/11/2025, 07:40:07.982;0.00s;97;10/11/2025, 07:40:07.982;--
arrival;10/11/2025, 07:40:09.619;0.00s;98;10/11/2025, 07:40:09.619;--
arrival;10/11/2025, 07:40:14.320;0.00s;99;10/11/2025, 07:40:14.320;--
arrival;10/11/2025, 07:40:44.581;0.00s;100;10/11/2025, 07:40:44.581;--
arrival;10/11/2025, 07:41:34.949;0.00s;101;10/11/2025, 07:41:34.949;--
arrival;10/11/2025, 07:41:38.998;0.00s;102;10/11/2025, 07:41:38.998;--
arrival;10/11/2025, 07:41:41.163;0.00s;103;10/11/2025, 07:41:41.163;--
arrival;10/11/2025, 07:41:43.948;0.00s;104;10/11/2025, 07:41:43.948;--
arrival;10/11/2025, 07:41:44.577;0.00s;105;10/11/2025, 07:41:44.577;--
arrival;10/11/2025, 07:41:45.349;0.00s;106;10/11/2025, 07:41:45.349;--
arrival;10/11/2025, 07:41:49.179;0.00s;107;10/11/2025, 07:41:49.179;--
arrival;10/11/2025, 07:41:51.898;0.00s;108;10/11/2025, 07:41:51.898;--
arrival;10/11/2025, 07:41:59.916;0.00s;109;10/11/2025, 07:41:59.916;--
arrival;10/11/2025, 07:42:05.360;0.00s;110;10/11/2025, 07:42:05.360;--
arrival;10/11/2025, 07:42:06.527;0.00s;111;10/11/2025, 07:42:06.527;--
arrival;10/11/2025, 07:42:07.908;0.00s;112;10/11/2025, 07:42:07.908;--
arrival;10/11/2025, 07:42:10.776;0.00s;113;10/11/2025, 07:42:10.776;--
arrival;10/11/2025, 07:42:29.669;0.00s;114;10/11/2025, 07:42:29.669;--
arrival;10/11/2025, 07:43:17.035;0.00s;115;10/11/2025, 07:43:17.035;--
arrival;10/11/2025, 07:43:42.099;0.00s;116;10/11/2025, 07:43:42.099;--
arrival;10/11/2025, 07:43:49.951;0.00s;117;10/11/2025, 07:43:49.951;--
arrival;10/11/2025, 07:43:51.850;0.00s;118;10/11/2025, 07:43:51.850;--
arrival;10/11/2025, 07:43:55.749;0.00s;119;10/11/2025, 07:43:55.749;--
arrival;10/11/2025, 07:43:58.388;0.00s;120;10/11/2025, 07:43:58.388;--
arrival;10/11/2025, 07:44:00.737;0.00s;121;10/11/2025, 07:44:00.737;--
arrival;10/11/2025, 07:44:04.433;0.00s;122;10/11/2025, 07:44:04.433;--
arrival;10/11/2025, 07:44:12.283;0.00s;123;10/11/2025, 07:44:12.283;--
arrival;10/11/2025, 07:44:35.027;0.00s;124;10/11/2025, 07:44:35.027;--
arrival;10/11/2025, 07:45:11.594;0.00s;125;10/11/2025, 07:45:11.594;--
arrival;10/11/2025, 07:45:13.065;0.00s;126;10/11/2025, 07:45:13.065;--
arrival;10/11/2025, 07:45:15.575;0.00s;127;10/11/2025, 07:45:15.575;--
arrival;10/11/2025, 07:45:18.457;0.00s;128;10/11/2025, 07:45:18.457;--
arrival;10/11/2025, 07:45:21.715;0.00s;129;10/11/2025, 07:45:21.715;--
arrival;10/11/2025, 07:45:41.127;0.00s;130;10/11/2025, 07:45:41.127;--
arrival;10/11/2025, 07:45:52.553;0.00s;131;10/11/2025, 07:45:52.553;--
arrival;10/11/2025, 07:46:01.006;0.00s;132;10/11/2025, 07:46:01.006;--
arrival;10/11/2025, 07:46:03.605;0.00s;133;10/11/2025, 07:46:03.605;--
arrival;10/11/2025, 07:46:34.747;0.00s;134;10/11/2025, 07:46:34.747;--
arrival;10/11/2025, 07:46:49.868;0.00s;135;10/11/2025, 07:46:49.868;--
arrival;10/11/2025, 07:46:50.470;0.00s;136;10/11/2025, 07:46:50.470;--
arrival;10/11/2025, 07:47:10.682;0.00s;137;10/11/2025, 07:47:10.682;--
arrival;10/11/2025, 07:47:11.224;0.00s;138;10/11/2025, 07:47:11.224;--
arrival;10/11/2025, 07:47:11.658;0.00s;139;10/11/2025, 07:47:11.658;--
arrival;10/11/2025, 07:47:19.009;0.00s;140;10/11/2025, 07:47:19.009;--
arrival;10/11/2025, 07:47:20.022;0.00s;141;10/11/2025, 07:47:20.022;--
arrival;10/11/2025, 07:47:46.776;0.00s;142;10/11/2025, 07:47:46.776;--
arrival;10/11/2025, 07:47:48.271;0.00s;143;10/11/2025, 07:47:48.271;--
