Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;10/11/2025, 07:59:49.810;10.16s;103;10/11/2025, 07:59:49.810;10/11/2025, 07:59:59.966
service;10/11/2025, 08:00:00.653;14.86s;104;10/11/2025, 08:00:00.653;10/11/2025, 08:00:15.516
service;10/11/2025, 08:00:15.918;23.97s;105;10/11/2025, 08:00:15.918;10/11/2025, 08:00:39.885
service;10/11/2025, 08:00:40.575;28.98s;106;10/11/2025, 08:00:40.575;10/11/2025, 08:01:09.551
service;10/11/2025, 08:01:10.096;21.57s;107;10/11/2025, 08:01:10.096;10/11/2025, 08:01:31.668
service;10/11/2025, 08:01:32.980;12.79s;108;10/11/2025, 08:01:32.980;10/11/2025, 08:01:45.769
service;10/11/2025, 08:01:46.274;9.62s;109;10/11/2025, 08:01:46.274;10/11/2025, 08:01:55.898
service;10/11/2025, 08:01:56.462;10.13s;110;10/11/2025, 08:01:56.462;10/11/2025, 08:02:06.593
service;10/11/2025, 08:02:11.711;12.27s;111;10/11/2025, 08:02:11.711;10/11/2025, 08:02:23.985
service;10/11/2025, 08:02:24.892;26.07s;112;10/11/2025, 08:02:24.892;10/11/2025, 08:02:50.965
service;10/11/2025, 08:02:51.901;19.28s;113;10/11/2025, 08:02:51.901;10/11/2025, 08:03:11.182
service;10/11/2025, 08:03:11.957;11.05s;114;10/11/2025, 08:03:11.957;10/11/2025, 08:03:23.003
service;10/11/2025, 08:03:23.679;11.11s;115;10/11/2025, 08:03:23.679;10/11/2025, 08:03:34.793
service;10/11/2025, 08:03:35.232;15.66s;116;10/11/2025, 08:03:35.232;10/11/2025, 08:03:50.890
service;10/11/2025, 08:03:51.434;20.46s;117;10/11/2025, 08:03:51.434;10/11/2025, 08:04:11.899
service;10/11/2025, 08:04:12.357;10.89s;118;10/11/2025, 08:04:12.357;10/11/2025, 08:04:23.243
service;10/11/2025, 08:04:24.066;5.61s;119;10/11/2025, 08:04:24.066;10/11/2025, 08:04:29.679
service;10/11/2025, 08:04:30.305;9.97s;120;10/11/2025, 08:04:30.305;10/11/2025, 08:04:40.279
service;10/11/2025, 08:04:41.284;17.45s;121;10/11/2025, 08:04:41.284;10/11/2025, 08:04:58.736
service;10/11/2025, 08:04:59.463;25.42s;122;10/11/2025, 08:04:59.463;10/11/2025, 08:05:24.886
service;10/11/2025, 08:05:25.791;29.55s;123;10/11/2025, 08:05:25.791;10/11/2025, 08:05:55.345
service;10/11/2025, 08:05:55.842;11.49s;124;10/11/2025, 08:05:55.842;10/11/2025, 08:06:07.335
service;10/11/2025, 08:06:07.856;13.85s;125;10/11/2025, 08:06:07.856;10/11/2025, 08:06:21.706
service;10/11/2025, 08:06:22.306;9.47s;126;10/11/2025, 08:06:22.306;10/11/2025, 08:06:31.778
service;10/11/2025, 08:06:32.533;12.12s;127;10/11/2025, 08:06:32.533;10/11/2025, 08:06:44.653
service;10/11/2025, 08:06:45.411;20.50s;128;10/11/2025, 08:06:45.411;10/11/2025, 08:07:05.908
service;10/11/2025, 08:07:06.737;20.12s;129;10/11/2025, 08:07:06.737;10/11/2025, 08:07:26.860
service;10/11/2025, 08:07:27.362;10.82s;130;10/11/2025, 08:07:27.362;10/11/2025, 08:07:38.181
service;10/11/2025, 08:07:39.213;7.74s;131;10/11/2025, 08:07:39.213;10/11/2025, 08:07:46.954
service;10/11/2025, 08:07:47.461;10.13s;132;10/11/2025, 08:07:47.461;10/11/2025, 08:07:57.596
service;10/11/2025, 08:07:58.024;11.47s;133;10/11/2025, 08:07:58.024;10/11/2025, 08:08:09.493
service;10/11/2025, 08:08:09.914;8.34s;134;10/11/2025, 08:08:09.914;10/11/2025, 08:08:18.249
service;10/11/2025, 08:08:18.762;8.33s;135;10/11/2025, 08:08:18.762;10/11/2025, 08:08:27.093
service;10/11/2025, 08:08:29.033;12.85s;136;10/11/2025, 08:08:29.033;10/11/2025, 08:08:41.880
service;10/11/2025, 08:08:42.535;17.60s;137;10/11/2025, 08:08:42.535;10/11/2025, 08:09:00.132
service;10/11/2025, 08:09:03.218;11.39s;138;10/11/2025, 08:09:03.218;10/11/2025, 08:09:14.606
service;10/11/2025, 08:09:15.301;9.07s;139;10/11/2025, 08:09:15.301;10/11/2025, 08:09:24.372
service;10/11/2025, 08:09:25.030;24.38s;140;10/11/2025, 08:09:25.030;10/11/2025, 08:09:49.410
service;10/11/2025, 08:09:50.296;12.49s;141;10/11/2025, 08:09:50.296;10/11/2025, 08:10:02.787
