Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;07/11/2025, 07:43:19.445;0.00s;125;07/11/2025, 07:43:19.445;--
arrival;07/11/2025, 07:43:28.026;0.00s;126;07/11/2025, 07:43:28.026;--
arrival;07/11/2025, 07:43:29.257;0.00s;127;07/11/2025, 07:43:29.257;--
arrival;07/11/2025, 07:43:41.006;0.00s;128;07/11/2025, 07:43:41.006;--
arrival;07/11/2025, 07:43:43.252;0.00s;129;07/11/2025, 07:43:43.252;--
arrival;07/11/2025, 07:43:50.714;0.00s;130;07/11/2025, 07:43:50.714;--
arrival;07/11/2025, 07:43:57.109;0.00s;131;07/11/2025, 07:43:57.109;--
arrival;07/11/2025, 07:44:43.600;0.00s;132;07/11/2025, 07:44:43.600;--
arrival;07/11/2025, 07:44:53.970;0.00s;133;07/11/2025, 07:44:53.970;--
arrival;07/11/2025, 07:44:55.637;0.00s;134;07/11/2025, 07:44:55.637;--
arrival;07/11/2025, 07:45:12.636;0.00s;135;07/11/2025, 07:45:12.636;--
arrival;07/11/2025, 07:45:14.857;0.00s;136;07/11/2025, 07:45:14.857;--
arrival;07/11/2025, 07:45:25.940;0.00s;137;07/11/2025, 07:45:25.940;--
arrival;07/11/2025, 07:45:54.890;0.00s;138;07/11/2025, 07:45:54.890;--
arrival;07/11/2025, 07:46:11.859;0.00s;139;07/11/2025, 07:46:11.859;--
arrival;07/11/2025, 07:46:14.607;0.00s;140;07/11/2025, 07:46:14.607;--
arrival;07/11/2025, 07:46:15.680;0.00s;141;07/11/2025, 07:46:15.680;--
arrival;07/11/2025, 07:46:25.879;0.00s;142;07/11/2025, 07:46:25.879;--
arrival;07/11/2025, 07:46:36.280;0.00s;143;07/11/2025, 07:46:36.280;--
arrival;07/11/2025, 07:46:58.857;0.00s;144;07/11/2025, 07:46:58.857;--
arrival;07/11/2025, 07:47:17.643;0.00s;145;07/11/2025, 07:47:17.643;--
arrival;07/11/2025, 07:47:46.041;0.00s;146;07/11/2025, 07:47:46.041;--
arrival;07/11/2025, 07:47:51.420;0.00s;147;07/11/2025, 07:47:51.420;--
arrival;07/11/2025, 07:47:58.066;0.00s;148;07/11/2025, 07:47:58.066;--
arrival;07/11/2025, 07:47:59.212;0.00s;149;07/11/2025, 07:47:59.212;--
arrival;07/11/2025, 07:47:59.834;0.00s;150;07/11/2025, 07:47:59.834;--
arrival;07/11/2025, 07:48:20.430;0.00s;151;07/11/2025, 07:48:20.430;--
arrival;07/11/2025, 07:48:39.857;0.00s;152;07/11/2025, 07:48:39.857;--
arrival;07/11/2025, 07:48:52.582;0.00s;153;07/11/2025, 07:48:52.582;--
arrival;07/11/2025, 07:49:23.998;0.00s;154;07/11/2025, 07:49:23.998;--
arrival;07/11/2025, 07:49:29.591;0.00s;155;07/11/2025, 07:49:29.591;--
arrival;07/11/2025, 07:50:14.197;0.00s;156;07/11/2025, 07:50:14.197;--
arrival;07/11/2025, 07:50:35.671;0.00s;157;07/11/2025, 07:50:35.671;--
arrival;07/11/2025, 07:50:38.027;0.00s;158;07/11/2025, 07:50:38.027;--
arrival;07/11/2025, 07:50:40.118;0.00s;159;07/11/2025, 07:50:40.118;--
arrival;07/11/2025, 07:50:47.410;0.00s;160;07/11/2025, 07:50:47.410;--
arrival;07/11/2025, 07:50:47.920;0.00s;161;07/11/2025, 07:50:47.920;--
arrival;07/11/2025, 07:51:41.755;0.00s;162;07/11/2025, 07:51:41.755;--
arrival;07/11/2025, 07:51:55.893;0.00s;163;07/11/2025, 07:51:55.893;--
arrival;07/11/2025, 07:51:59.174;0.00s;164;07/11/2025, 07:51:59.174;--
arrival;07/11/2025, 07:52:00.854;0.00s;165;07/11/2025, 07:52:00.854;--
arrival;07/11/2025, 07:52:09.059;0.00s;166;07/11/2025, 07:52:09.059;--
arrival;07/11/2025, 07:52:14.513;0.00s;167;07/11/2025, 07:52:14.513;--
arrival;07/11/2025, 07:52:21.657;0.00s;168;07/11/2025, 07:52:21.657;--
arrival;07/11/2025, 07:52:24.953;0.00s;169;07/11/2025, 07:52:24.953;--
arrival;07/11/2025, 07:52:27.603;0.00s;170;07/11/2025, 07:52:27.603;--
arrival;07/11/2025, 07:52:44.933;0.00s;171;07/11/2025, 07:52:44.933;--
arrival;07/11/2025, 07:52:51.892;0.00s;172;07/11/2025, 07:52:51.892;--
arrival;07/11/2025, 07:53:17.370;0.00s;173;07/11/2025, 07:53:17.370;--
arrival;07/11/2025, 07:53:31.957;0.00s;174;07/11/2025, 07:53:31.957;--
arrival;07/11/2025, 07:53:33.967;0.00s;175;07/11/2025, 07:53:33.967;--
arrival;07/11/2025, 07:53:42.194;0.00s;176;07/11/2025, 07:53:42.194;--
arrival;07/11/2025, 07:53:45.619;0.00s;177;07/11/2025, 07:53:45.619;--
arrival;07/11/2025, 07:54:02.851;0.00s;178;07/11/2025, 07:54:02.851;--
arrival;07/11/2025, 07:54:05.673;0.00s;179;07/11/2025, 07:54:05.673;--
arrival;07/11/2025, 07:54:15.585;0.00s;180;07/11/2025, 07:54:15.585;--
arrival;07/11/2025, 07:54:18.158;0.00s;181;07/11/2025, 07:54:18.158;--
arrival;07/11/2025, 07:55:22.188;0.00s;182;07/11/2025, 07:55:22.188;--
arrival;07/11/2025, 07:55:59.563;0.00s;183;07/11/2025, 07:55:59.563;--
