Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;05/11/2025, 16:32:56.715;0.00s;84;05/11/2025, 16:32:56.715;--
arrival;05/11/2025, 16:33:08.460;0.00s;85;05/11/2025, 16:33:08.460;--
arrival;05/11/2025, 16:33:10.485;0.00s;86;05/11/2025, 16:33:10.485;--
arrival;05/11/2025, 16:33:13.629;0.00s;87;05/11/2025, 16:33:13.629;--
arrival;05/11/2025, 16:33:15.541;0.00s;88;05/11/2025, 16:33:15.541;--
arrival;05/11/2025, 16:33:17.074;0.00s;89;05/11/2025, 16:33:17.074;--
arrival;05/11/2025, 16:33:20.762;0.00s;90;05/11/2025, 16:33:20.762;--
arrival;05/11/2025, 16:33:22.652;0.00s;91;05/11/2025, 16:33:22.652;--
arrival;05/11/2025, 16:33:24.208;0.00s;92;05/11/2025, 16:33:24.208;--
arrival;05/11/2025, 16:33:25.850;0.00s;93;05/11/2025, 16:33:25.850;--
arrival;05/11/2025, 16:33:28.204;0.00s;94;05/11/2025, 16:33:28.204;--
arrival;05/11/2025, 16:33:30.292;0.00s;95;05/11/2025, 16:33:30.292;--
arrival;05/11/2025, 16:33:32.091;0.00s;96;05/11/2025, 16:33:32.091;--
arrival;05/11/2025, 16:33:33.138;0.00s;97;05/11/2025, 16:33:33.138;--
arrival;05/11/2025, 16:33:35.570;0.00s;98;05/11/2025, 16:33:35.570;--
arrival;05/11/2025, 16:33:37.820;0.00s;99;05/11/2025, 16:33:37.820;--
arrival;05/11/2025, 16:33:39.203;0.00s;100;05/11/2025, 16:33:39.203;--
arrival;05/11/2025, 16:33:40.592;0.00s;101;05/11/2025, 16:33:40.592;--
arrival;05/11/2025, 16:33:42.901;0.00s;102;05/11/2025, 16:33:42.901;--
arrival;05/11/2025, 16:33:44.868;0.00s;103;05/11/2025, 16:33:44.868;--
arrival;05/11/2025, 16:33:47.762;0.00s;104;05/11/2025, 16:33:47.762;--
arrival;05/11/2025, 16:33:48.849;0.00s;105;05/11/2025, 16:33:48.849;--
arrival;05/11/2025, 16:33:50.526;0.00s;106;05/11/2025, 16:33:50.526;--
arrival;05/11/2025, 16:33:51.625;0.00s;107;05/11/2025, 16:33:51.625;--
arrival;05/11/2025, 16:33:53.090;0.00s;108;05/11/2025, 16:33:53.090;--
arrival;05/11/2025, 16:34:00.685;0.00s;109;05/11/2025, 16:34:00.685;--
arrival;05/11/2025, 16:34:03.838;0.00s;110;05/11/2025, 16:34:03.838;--
arrival;05/11/2025, 16:34:05.323;0.00s;111;05/11/2025, 16:34:05.323;--
arrival;05/11/2025, 16:34:08.446;0.00s;112;05/11/2025, 16:34:08.446;--
arrival;05/11/2025, 16:34:09.881;0.00s;113;05/11/2025, 16:34:09.881;--
arrival;05/11/2025, 16:34:11.558;0.00s;114;05/11/2025, 16:34:11.558;--
arrival;05/11/2025, 16:34:14.774;0.00s;115;05/11/2025, 16:34:14.774;--
arrival;05/11/2025, 16:34:16.396;0.00s;116;05/11/2025, 16:34:16.396;--
arrival;05/11/2025, 16:34:24.230;0.00s;117;05/11/2025, 16:34:24.230;--
arrival;05/11/2025, 16:34:31.408;0.00s;118;05/11/2025, 16:34:31.408;--
arrival;05/11/2025, 16:34:35.519;0.00s;119;05/11/2025, 16:34:35.519;--
arrival;05/11/2025, 16:34:37.080;0.00s;120;05/11/2025, 16:34:37.080;--
arrival;05/11/2025, 16:34:37.340;0.00s;121;05/11/2025, 16:34:37.340;--
arrival;05/11/2025, 16:34:47.992;0.00s;122;05/11/2025, 16:34:47.992;--
arrival;05/11/2025, 16:34:52.444;0.00s;123;05/11/2025, 16:34:52.444;--
arrival;05/11/2025, 16:35:09.588;0.00s;124;05/11/2025, 16:35:09.588;--
arrival;05/11/2025, 16:35:09.824;0.00s;125;05/11/2025, 16:35:09.824;--
arrival;05/11/2025, 16:35:11.801;0.00s;126;05/11/2025, 16:35:11.801;--
arrival;05/11/2025, 16:35:12.806;0.00s;127;05/11/2025, 16:35:12.806;--
arrival;05/11/2025, 16:35:14.584;0.00s;128;05/11/2025, 16:35:14.584;--
arrival;05/11/2025, 16:35:16.413;0.00s;129;05/11/2025, 16:35:16.413;--
arrival;05/11/2025, 16:35:18.193;0.00s;130;05/11/2025, 16:35:18.193;--
arrival;05/11/2025, 16:35:20.686;0.00s;131;05/11/2025, 16:35:20.686;--
arrival;05/11/2025, 16:35:22.696;0.00s;132;05/11/2025, 16:35:22.696;--
arrival;05/11/2025, 16:35:24.157;0.00s;133;05/11/2025, 16:35:24.157;--
arrival;05/11/2025, 16:35:25.903;0.00s;134;05/11/2025, 16:35:25.903;--
arrival;05/11/2025, 16:35:27.708;0.00s;135;05/11/2025, 16:35:27.708;--
arrival;05/11/2025, 16:35:30.359;0.00s;136;05/11/2025, 16:35:30.359;--
arrival;05/11/2025, 16:35:32.722;0.00s;137;05/11/2025, 16:35:32.722;--
arrival;05/11/2025, 16:35:34.076;0.00s;138;05/11/2025, 16:35:34.076;--
arrival;05/11/2025, 16:35:35.616;0.00s;139;05/11/2025, 16:35:35.616;--
arrival;05/11/2025, 16:35:37.090;0.00s;140;05/11/2025, 16:35:37.090;--
arrival;05/11/2025, 16:35:38.469;0.00s;141;05/11/2025, 16:35:38.469;--
arrival;05/11/2025, 16:35:40.505;0.00s;142;05/11/2025, 16:35:40.505;--
arrival;05/11/2025, 16:35:44.759;0.00s;143;05/11/2025, 16:35:44.759;--
arrival;05/11/2025, 16:35:47.699;0.00s;144;05/11/2025, 16:35:47.699;--
arrival;05/11/2025, 16:35:49.575;0.00s;145;05/11/2025, 16:35:49.575;--
arrival;05/11/2025, 16:35:52.016;0.00s;146;05/11/2025, 16:35:52.016;--
arrival;05/11/2025, 16:35:54.280;0.00s;147;05/11/2025, 16:35:54.280;--
arrival;05/11/2025, 16:35:56.781;0.00s;148;05/11/2025, 16:35:56.781;--
arrival;05/11/2025, 16:35:58.756;0.00s;149;05/11/2025, 16:35:58.756;--
arrival;05/11/2025, 16:36:00.083;0.00s;150;05/11/2025, 16:36:00.083;--
arrival;05/11/2025, 16:36:02.121;0.00s;151;05/11/2025, 16:36:02.121;--
arrival;05/11/2025, 16:36:04.355;0.00s;152;05/11/2025, 16:36:04.355;--
arrival;05/11/2025, 16:36:06.022;0.00s;153;05/11/2025, 16:36:06.022;--
arrival;05/11/2025, 16:36:08.003;0.00s;154;05/11/2025, 16:36:08.003;--
arrival;05/11/2025, 16:36:10.571;0.00s;155;05/11/2025, 16:36:10.571;--
arrival;05/11/2025, 16:36:15.322;0.00s;156;05/11/2025, 16:36:15.322;--
arrival;05/11/2025, 16:36:19.192;0.00s;157;05/11/2025, 16:36:19.192;--
arrival;05/11/2025, 16:36:29.010;0.00s;158;05/11/2025, 16:36:29.010;--
arrival;05/11/2025, 16:36:31.895;0.00s;159;05/11/2025, 16:36:31.895;--
arrival;05/11/2025, 16:36:52.421;0.00s;160;05/11/2025, 16:36:52.421;--
arrival;05/11/2025, 16:36:58.631;0.00s;161;05/11/2025, 16:36:58.631;--
arrival;05/11/2025, 16:37:01.359;0.00s;162;05/11/2025, 16:37:01.359;--
arrival;05/11/2025, 16:37:06.102;0.00s;163;05/11/2025, 16:37:06.102;--
arrival;05/11/2025, 16:37:10.020;0.00s;164;05/11/2025, 16:37:10.020;--
arrival;05/11/2025, 16:37:10.966;0.00s;165;05/11/2025, 16:37:10.966;--
arrival;05/11/2025, 16:37:12.777;0.00s;166;05/11/2025, 16:37:12.777;--
arrival;05/11/2025, 16:37:13.752;0.00s;167;05/11/2025, 16:37:13.752;--
arrival;05/11/2025, 16:37:16.105;0.00s;168;05/11/2025, 16:37:16.105;--
arrival;05/11/2025, 16:37:18.609;0.00s;169;05/11/2025, 16:37:18.609;--
arrival;05/11/2025, 16:37:20.154;0.00s;170;05/11/2025, 16:37:20.154;--
arrival;05/11/2025, 16:37:24.038;0.00s;171;05/11/2025, 16:37:24.038;--
arrival;05/11/2025, 16:37:27.064;0.00s;172;05/11/2025, 16:37:27.064;--
arrival;05/11/2025, 16:37:28.383;0.00s;173;05/11/2025, 16:37:28.383;--
arrival;05/11/2025, 16:37:30.113;0.00s;174;05/11/2025, 16:37:30.113;--
arrival;05/11/2025, 16:37:33.834;0.00s;175;05/11/2025, 16:37:33.834;--
arrival;05/11/2025, 16:37:35.775;0.00s;176;05/11/2025, 16:37:35.775;--
arrival;05/11/2025, 16:37:38.264;0.00s;177;05/11/2025, 16:37:38.264;--
arrival;05/11/2025, 16:37:39.762;0.00s;178;05/11/2025, 16:37:39.762;--
arrival;05/11/2025, 16:37:41.012;0.00s;179;05/11/2025, 16:37:41.012;--
arrival;05/11/2025, 16:37:41.928;0.00s;180;05/11/2025, 16:37:41.928;--
arrival;05/11/2025, 16:37:43.838;0.00s;181;05/11/2025, 16:37:43.838;--
arrival;05/11/2025, 16:37:47.370;0.00s;182;05/11/2025, 16:37:47.370;--
arrival;05/11/2025, 16:37:48.970;0.00s;183;05/11/2025, 16:37:48.970;--
arrival;05/11/2025, 16:37:51.622;0.00s;184;05/11/2025, 16:37:51.622;--
arrival;05/11/2025, 16:37:53.536;0.00s;185;05/11/2025, 16:37:53.536;--
arrival;05/11/2025, 16:38:04.448;0.00s;186;05/11/2025, 16:38:04.448;--
arrival;05/11/2025, 16:38:07.373;0.00s;187;05/11/2025, 16:38:07.373;--
arrival;05/11/2025, 16:38:09.232;0.00s;188;05/11/2025, 16:38:09.232;--
arrival;05/11/2025, 16:38:09.508;0.00s;189;05/11/2025, 16:38:09.508;--
arrival;05/11/2025, 16:38:09.898;0.00s;190;05/11/2025, 16:38:09.898;--
arrival;05/11/2025, 16:38:11.264;0.00s;191;05/11/2025, 16:38:11.264;--
arrival;05/11/2025, 16:38:14.974;0.00s;192;05/11/2025, 16:38:14.974;--
arrival;05/11/2025, 16:38:18.211;0.00s;193;05/11/2025, 16:38:18.211;--
arrival;05/11/2025, 16:38:34.808;0.00s;194;05/11/2025, 16:38:34.808;--
arrival;05/11/2025, 16:39:05.839;0.00s;195;05/11/2025, 16:39:05.839;--
arrival;05/11/2025, 16:39:07.627;0.00s;196;05/11/2025, 16:39:07.627;--
arrival;05/11/2025, 16:39:09.244;0.00s;197;05/11/2025, 16:39:09.244;--
arrival;05/11/2025, 16:39:11.228;0.00s;198;05/11/2025, 16:39:11.228;--
arrival;05/11/2025, 16:39:12.774;0.00s;199;05/11/2025, 16:39:12.774;--
arrival;05/11/2025, 16:39:14.577;0.00s;200;05/11/2025, 16:39:14.577;--
arrival;05/11/2025, 16:39:16.237;0.00s;201;05/11/2025, 16:39:16.237;--
arrival;05/11/2025, 16:39:18.714;0.00s;202;05/11/2025, 16:39:18.714;--
arrival;05/11/2025, 16:39:20.179;0.00s;203;05/11/2025, 16:39:20.179;--
arrival;05/11/2025, 16:39:23.354;0.00s;204;05/11/2025, 16:39:23.354;--
arrival;05/11/2025, 16:39:24.676;0.00s;205;05/11/2025, 16:39:24.676;--
arrival;05/11/2025, 16:39:31.763;0.00s;206;05/11/2025, 16:39:31.763;--
arrival;05/11/2025, 16:39:33.785;0.00s;207;05/11/2025, 16:39:33.785;--
arrival;05/11/2025, 16:39:35.955;0.00s;208;05/11/2025, 16:39:35.955;--
arrival;05/11/2025, 16:39:37.631;0.00s;209;05/11/2025, 16:39:37.631;--
arrival;05/11/2025, 16:39:39.788;0.00s;210;05/11/2025, 16:39:39.788;--
arrival;05/11/2025, 16:39:40.834;0.00s;211;05/11/2025, 16:39:40.834;--
arrival;05/11/2025, 16:39:44.174;0.00s;212;05/11/2025, 16:39:44.174;--
arrival;05/11/2025, 16:39:46.411;0.00s;213;05/11/2025, 16:39:46.411;--
arrival;05/11/2025, 16:39:51.206;0.00s;214;05/11/2025, 16:39:51.206;--
arrival;05/11/2025, 16:39:56.858;0.00s;215;05/11/2025, 16:39:56.858;--
arrival;05/11/2025, 16:40:07.434;0.00s;216;05/11/2025, 16:40:07.434;--
arrival;05/11/2025, 16:40:09.317;0.00s;217;05/11/2025, 16:40:09.317;--
arrival;05/11/2025, 16:40:10.247;0.00s;218;05/11/2025, 16:40:10.247;--
arrival;05/11/2025, 16:40:11.224;0.00s;219;05/11/2025, 16:40:11.224;--
arrival;05/11/2025, 16:40:12.667;0.00s;220;05/11/2025, 16:40:12.667;--
arrival;05/11/2025, 16:40:19.205;0.00s;221;05/11/2025, 16:40:19.205;--
arrival;05/11/2025, 16:40:20.111;0.00s;222;05/11/2025, 16:40:20.111;--
arrival;05/11/2025, 16:40:25.391;0.00s;223;05/11/2025, 16:40:25.391;--
arrival;05/11/2025, 16:40:26.443;0.00s;224;05/11/2025, 16:40:26.443;--
arrival;05/11/2025, 16:40:43.969;0.00s;225;05/11/2025, 16:40:43.969;--
