Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:32:23.623;0.54s;68;05/11/2025, 16:32:23.623;05/11/2025, 16:32:24.164
service;05/11/2025, 16:32:24.640;3.21s;69;05/11/2025, 16:32:24.640;05/11/2025, 16:32:27.853
service;05/11/2025, 16:32:29.201;1.30s;70;05/11/2025, 16:32:29.201;05/11/2025, 16:32:30.498
service;05/11/2025, 16:32:32.402;2.01s;71;05/11/2025, 16:32:32.402;05/11/2025, 16:32:34.409
service;05/11/2025, 16:32:56.722;1.82s;72;05/11/2025, 16:32:56.722;05/11/2025, 16:32:58.543
service;05/11/2025, 16:33:08.607;1.20s;73;05/11/2025, 16:33:08.607;05/11/2025, 16:33:09.811
service;05/11/2025, 16:33:10.362;1.53s;74;05/11/2025, 16:33:10.362;05/11/2025, 16:33:11.889
service;05/11/2025, 16:33:13.589;1.53s;75;05/11/2025, 16:33:13.589;05/11/2025, 16:33:15.116
service;05/11/2025, 16:33:15.978;1.21s;76;05/11/2025, 16:33:15.978;05/11/2025, 16:33:17.185
service;05/11/2025, 16:33:17.433;1.05s;77;05/11/2025, 16:33:17.433;05/11/2025, 16:33:18.479
service;05/11/2025, 16:33:21.009;2.07s;78;05/11/2025, 16:33:21.009;05/11/2025, 16:33:23.075
service;05/11/2025, 16:33:23.286;1.15s;79;05/11/2025, 16:33:23.286;05/11/2025, 16:33:24.432
service;05/11/2025, 16:33:24.781;0.96s;80;05/11/2025, 16:33:24.781;05/11/2025, 16:33:25.738
service;05/11/2025, 16:33:26.088;1.18s;81;05/11/2025, 16:33:26.088;05/11/2025, 16:33:27.268
service;05/11/2025, 16:33:28.213;1.53s;82;05/11/2025, 16:33:28.213;05/11/2025, 16:33:29.742
service;05/11/2025, 16:33:30.633;1.42s;83;05/11/2025, 16:33:30.633;05/11/2025, 16:33:32.048
service;05/11/2025, 16:33:32.664;0.98s;84;05/11/2025, 16:33:32.664;05/11/2025, 16:33:33.648
service;05/11/2025, 16:33:34.113;1.07s;85;05/11/2025, 16:33:34.113;05/11/2025, 16:33:35.180
service;05/11/2025, 16:33:35.967;3.30s;86;05/11/2025, 16:33:35.967;05/11/2025, 16:33:39.266
service;05/11/2025, 16:33:39.887;1.12s;87;05/11/2025, 16:33:39.887;05/11/2025, 16:33:41.010
service;05/11/2025, 16:33:41.817;0.68s;88;05/11/2025, 16:33:41.817;05/11/2025, 16:33:42.499
service;05/11/2025, 16:33:43.029;1.53s;89;05/11/2025, 16:33:43.029;05/11/2025, 16:33:44.555
service;05/11/2025, 16:33:45.116;1.15s;90;05/11/2025, 16:33:45.116;05/11/2025, 16:33:46.266
service;05/11/2025, 16:33:47.891;1.27s;91;05/11/2025, 16:33:47.891;05/11/2025, 16:33:49.163
service;05/11/2025, 16:33:49.289;0.99s;92;05/11/2025, 16:33:49.289;05/11/2025, 16:33:50.275
service;05/11/2025, 16:33:51.038;1.45s;93;05/11/2025, 16:33:51.038;05/11/2025, 16:33:52.485
service;05/11/2025, 16:33:53.177;0.89s;94;05/11/2025, 16:33:53.177;05/11/2025, 16:33:54.070
service;05/11/2025, 16:33:54.451;0.62s;95;05/11/2025, 16:33:54.451;05/11/2025, 16:33:55.072
service;05/11/2025, 16:33:58.392;2.18s;96;05/11/2025, 16:33:58.392;05/11/2025, 16:34:00.571
service;05/11/2025, 16:34:00.800;1.56s;97;05/11/2025, 16:34:00.800;05/11/2025, 16:34:02.365
service;05/11/2025, 16:34:02.898;0.82s;98;05/11/2025, 16:34:02.898;05/11/2025, 16:34:03.720
service;05/11/2025, 16:34:03.903;1.47s;99;05/11/2025, 16:34:03.903;05/11/2025, 16:34:05.369
service;05/11/2025, 16:34:05.772;1.96s;100;05/11/2025, 16:34:05.772;05/11/2025, 16:34:07.727
service;05/11/2025, 16:34:08.904;1.25s;101;05/11/2025, 16:34:08.904;05/11/2025, 16:34:10.159
service;05/11/2025, 16:34:10.605;1.05s;102;05/11/2025, 16:34:10.605;05/11/2025, 16:34:11.657
service;05/11/2025, 16:34:12.033;1.27s;103;05/11/2025, 16:34:12.033;05/11/2025, 16:34:13.300
service;05/11/2025, 16:34:14.482;2.00s;104;05/11/2025, 16:34:14.482;05/11/2025, 16:34:16.480
service;05/11/2025, 16:34:17.061;1.06s;105;05/11/2025, 16:34:17.061;05/11/2025, 16:34:18.123
service;05/11/2025, 16:34:24.207;1.57s;106;05/11/2025, 16:34:24.207;05/11/2025, 16:34:25.778
service;05/11/2025, 16:34:31.933;1.19s;107;05/11/2025, 16:34:31.933;05/11/2025, 16:34:33.125
service;05/11/2025, 16:34:35.955;1.07s;108;05/11/2025, 16:34:35.955;05/11/2025, 16:34:37.026
service;05/11/2025, 16:34:37.187;0.23s;109;05/11/2025, 16:34:37.187;05/11/2025, 16:34:37.422
service;05/11/2025, 16:34:37.999;0.41s;110;05/11/2025, 16:34:37.999;05/11/2025, 16:34:38.411
service;05/11/2025, 16:34:47.683;1.89s;111;05/11/2025, 16:34:47.683;05/11/2025, 16:34:49.576
service;05/11/2025, 16:34:52.468;1.45s;112;05/11/2025, 16:34:52.468;05/11/2025, 16:34:53.919
service;05/11/2025, 16:35:09.254;0.86s;113;05/11/2025, 16:35:09.254;05/11/2025, 16:35:10.112
service;05/11/2025, 16:35:10.390;0.19s;114;05/11/2025, 16:35:10.390;05/11/2025, 16:35:10.576
service;05/11/2025, 16:35:11.730;1.06s;115;05/11/2025, 16:35:11.730;05/11/2025, 16:35:12.791
service;05/11/2025, 16:35:12.963;0.24s;116;05/11/2025, 16:35:12.963;05/11/2025, 16:35:13.207
service;05/11/2025, 16:35:14.642;1.20s;117;05/11/2025, 16:35:14.642;05/11/2025, 16:35:15.845
service;05/11/2025, 16:35:16.279;1.85s;118;05/11/2025, 16:35:16.279;05/11/2025, 16:35:18.126
service;05/11/2025, 16:35:18.388;1.21s;119;05/11/2025, 16:35:18.388;05/11/2025, 16:35:19.598
service;05/11/2025, 16:35:20.749;1.65s;120;05/11/2025, 16:35:20.749;05/11/2025, 16:35:22.397
